  0.78813678E+00 -0.11896840E+01 -0.35122432E+00  0.89950094E-01
  0.81002947E+00 -0.18111628E+01 -0.34938090E+00  0.10562215E+00
  0.83192215E+00 -0.32023223E+01 -0.36175079E+00  0.17503888E+00
  0.85381484E+00 -0.71106300E+01 -0.43648481E+00  0.42297908E+00
  0.87570753E+00 -0.23424655E+02 -0.90024122E+00  0.15414822E+01
  0.89760022E+00 -0.18860739E-01 -0.31451462E+00 -0.21359537E+00
  0.91949291E+00 -0.19976309E-01 -0.30910894E+00 -0.24425500E+00
  0.94138559E+00 -0.20867858E-01 -0.30384689E+00 -0.26885191E+00
  0.96327828E+00 -0.21553932E-01 -0.29871980E+00 -0.28653039E+00
  0.98517097E+00 -0.22047189E-01 -0.29370888E+00 -0.29672306E+00
  0.10070637E+01 -0.25962228E+01 -0.24865073E+00  0.19115594E+00
  0.10289563E+01 -0.13723061E+01 -0.12618758E+00  0.87553515E-01
  0.10508490E+01 -0.77887602E+00 -0.13464153E+00  0.89778609E-01
  0.10727417E+01 -0.49687342E+00 -0.98071939E-01  0.57801565E-01
  0.10946344E+01 -0.33979806E+00 -0.75425163E-01  0.37427321E-01
  0.11165271E+01 -0.24689545E+00 -0.60086851E-01  0.22758995E-01
  0.11384198E+01 -0.18962269E+00 -0.48886781E-01  0.11354143E-01
  0.11603125E+01 -0.15328248E+00 -0.40168572E-01  0.21323599E-02
  0.11822052E+01 -0.12972853E+00 -0.33017687E-01 -0.53880799E-02
  0.12040979E+01 -0.11416370E+00 -0.26912588E-01 -0.11421785E-01
  0.12259905E+01 -0.10361907E+00 -0.21551439E-01 -0.16076827E-01
  0.12478832E+01 -0.96184167E-01 -0.16759218E-01 -0.19435420E-01
  0.12697759E+01 -0.90596678E-01 -0.12434921E-01 -0.21591961E-01
  0.12916686E+01 -0.86013686E-01 -0.85202839E-02 -0.22666539E-01
  0.13135613E+01 -0.81878329E-01 -0.49808535E-02 -0.22804297E-01
  0.13354540E+01 -0.77837678E-01 -0.17945043E-02 -0.22167431E-01
  0.13573467E+01 -0.73688319E-01  0.10553586E-02 -0.20924413E-01
  0.13792394E+01 -0.69336890E-01  0.35836140E-02 -0.19239446E-01
  0.14011320E+01 -0.64768896E-01  0.58053367E-02 -0.17263925E-01
  0.14230247E+01 -0.60022630E-01  0.77365378E-02 -0.15130673E-01
  0.14449174E+01 -0.55167114E-01  0.93942265E-02 -0.12951005E-01
  0.14668101E+01 -0.50283978E-01  0.10796132E-01 -0.10814192E-01
  0.14887028E+01 -0.45453562E-01  0.11960303E-01 -0.87886681E-02
  0.15105955E+01 -0.40745418E-01  0.12904721E-01 -0.69242706E-02
  0.15324882E+01 -0.36213024E-01  0.13646993E-01 -0.52549033E-02
  0.15543809E+01 -0.31892157E-01  0.14204144E-01 -0.38011883E-02
  0.15762736E+01 -0.27802061E-01  0.14592506E-01 -0.25728443E-02
  0.15981662E+01 -0.23948447E-01  0.14827684E-01 -0.15706993E-02
  0.16200589E+01 -0.20327369E-01  0.14924555E-01 -0.78835357E-03
  0.16419516E+01 -0.16929221E-01  0.14897297E-01 -0.21356717E-03
  0.16638443E+01 -0.13742287E-01  0.14759402E-01  0.17053647E-03
  0.16857370E+01 -0.10755549E-01  0.14523688E-01  0.38437724E-03
  0.17076297E+01 -0.79606127E-02  0.14202283E-01  0.45088876E-03
  0.17295224E+01 -0.53528051E-02  0.13806592E-01  0.39453721E-03
  0.17514151E+01 -0.29315388E-02  0.13347255E-01  0.24039635E-03
  0.17733077E+01 -0.70010965E-03  0.12834097E-01  0.13300271E-04
  0.17952004E+01  0.13349120E-02  0.12276083E-01 -0.26290144E-03
  0.18170931E+01  0.31645489E-02  0.11681287E-01 -0.56596543E-03
  0.18389858E+01  0.47784211E-02  0.11056869E-01 -0.87574130E-03
  0.18608785E+01  0.61657910E-02  0.10409078E-01 -0.11745213E-02
  0.18827712E+01  0.73165775E-02  0.97432788E-02 -0.14472601E-02
  0.19046639E+01  0.82222915E-02  0.90639884E-02 -0.16816777E-02
  0.19265566E+01  0.88768558E-02  0.83749387E-02 -0.18682637E-02
  0.19484493E+01  0.92772894E-02  0.76791468E-02 -0.20002005E-02
  0.19703419E+01  0.94242423E-02  0.69789954E-02 -0.20732252E-02
  0.19922346E+01  0.38688943E+00 -0.12299634E+02  0.11725557E+02
  0.20141273E+01  0.52877702E+00 -0.18842429E+02  0.16297194E+02
  0.20360200E+01  0.74975224E+00 -0.29903096E+02  0.23539903E+02
  0.20579127E+01  0.67365364E+00  0.43761389E+02  0.71063666E-01
  0.20798054E+01  0.74381174E-02 -0.83257404E-04 -0.91141887E-03
  0.21016981E+01  0.61755058E-02 -0.69555229E-04 -0.89677535E-03
  0.21235908E+01  0.47654487E-02 -0.55615794E-04 -0.77354655E-03
  0.21454834E+01  0.32414884E-02 -0.41350450E-04 -0.56526457E-03
  0.21673761E+01  0.16399824E-02 -0.26759660E-04 -0.29855624E-03
  0.21891796E+01 -0.76725731E-06 -0.11908490E-04 -0.21197082E-05
  0.22109831E+01  0.11447825E-02  0.10583696E-02  0.79644575E-03
  0.22327866E+01  0.22408839E-02  0.20820417E-02  0.15475381E-02
  0.22545900E+01  0.32393841E-02  0.30134186E-02  0.22051538E-02
  0.22763935E+01  0.40947737E-02  0.38091683E-02  0.27260876E-02
  0.22981970E+01 -0.25186037E+02  0.78374157E+01  0.22368239E+01
  0.23200005E+01  0.61861240E+00 -0.59463137E+00  0.13362325E+01
  0.23418039E+01  0.38952146E+00 -0.36679578E+00  0.87426354E+00
  0.23636074E+01  0.26102485E+00 -0.23915906E+00  0.60815991E+00
  0.23854109E+01  0.18347365E+00 -0.16247335E+00  0.44249131E+00
  0.24072144E+01  0.13384095E+00 -0.11394648E+00  0.33273423E+00
  0.24290179E+01  0.10046714E+00 -0.82045007E-01  0.25617494E+00
  0.24508213E+01  0.77029097E-01 -0.60502126E-01  0.20038312E+00
  0.24726248E+01  0.59906477E-01 -0.45705664E-01  0.15816210E+00
  0.24944283E+01  0.46935990E-01 -0.35464533E-01  0.12515080E+00
  0.25162318E+01  0.36782219E-01 -0.28386782E-01  0.98606715E-01
  0.25380352E+01  0.28601687E-01 -0.23548605E-01  0.76753025E-01
  0.25598387E+01  0.21854620E-01 -0.20310186E-01  0.58411181E-01
  0.25816422E+01  0.16194709E-01 -0.18209534E-01  0.42785454E-01
  0.26034457E+01  0.11401737E-01 -0.16899713E-01  0.29331910E-01
  0.26252491E+01  0.73385132E-02 -0.16111260E-01  0.17676149E-01
  0.26470526E+01  0.39219700E-02 -0.15629845E-01  0.75601788E-02
  0.26688561E+01  0.11026700E-02 -0.15283470E-01 -0.11927610E-02
  0.26906596E+01 -0.11505301E-02 -0.14935818E-01 -0.87020362E-02
  0.27124630E+01 -0.28624898E-02 -0.14483529E-01 -0.15046177E-01
  0.27342665E+01 -0.40613789E-02 -0.13855833E-01 -0.20274756E-01
  0.27560700E+01 -0.47861588E-02 -0.13015243E-01 -0.24417348E-01
  0.27778735E+01 -0.50918315E-02 -0.11958144E-01 -0.27490788E-01
  0.27996770E+01 -0.50520648E-02 -0.10714167E-01 -0.29505620E-01
  0.28214804E+01 -0.47586984E-02 -0.93433533E-02 -0.30472328E-01
  0.28432839E+01 -0.43177242E-02 -0.79303287E-02 -0.30407638E-01
  0.28650874E+01 -0.38416604E-02 -0.65751507E-02 -0.29340894E-01
  0.28868909E+01 -0.34388011E-02 -0.53810991E-02 -0.27320178E-01
  0.29086943E+01 -0.32005499E-02 -0.44404981E-02 -0.24417520E-01
  0.29304978E+01 -0.31887859E-02 -0.38204421E-02 -0.20732404E-01
  0.29523013E+01 -0.34257123E-02 -0.35508637E-02 -0.16392719E-01
  0.29741048E+01 -0.38886538E-02 -0.36174479E-02 -0.11552596E-01
  0.29959082E+01 -0.24756163E+00 -0.25572786E+00  0.13303280E-01
  0.30177117E+01 -0.22378787E+00 -0.23829488E+00  0.88455084E-02
  0.30395152E+01 -0.19058295E+00 -0.20851907E+00  0.10469103E-01
  0.30613187E+01 -0.15379032E+00 -0.17354147E+00  0.13552437E-01
  0.30831222E+01 -0.11693174E+00 -0.13744356E+00  0.16871388E-01
  0.31049256E+01 -0.82364791E-01 -0.10291691E+00  0.19956636E-01
  0.31267291E+01 -0.51585026E-01 -0.71687753E-01  0.22580598E-01
  0.31485326E+01 -0.25411268E-01 -0.44742302E-01  0.24621457E-01
  0.31703361E+01 -0.41460907E-02 -0.22505271E-01  0.26017819E-01
  0.31921395E+01  0.12281310E-01 -0.49937916E-02  0.26749634E-01
  0.32139430E+01  0.24193675E-01  0.80528477E-02  0.26827771E-01
  0.32357465E+01  0.32067947E-01  0.17068734E-01  0.26286791E-01
  0.32575500E+01  0.36460687E-01  0.22581271E-01  0.25179183E-01
  0.32793534E+01  0.37954082E-01  0.25152860E-01  0.23570481E-01
  0.33011569E+01  0.37118995E-01  0.25340706E-01  0.21535076E-01
  0.33229604E+01  0.34491350E-01  0.23670897E-01  0.19152674E-01
  0.33447639E+01  0.30558446E-01  0.20623223E-01  0.16505343E-01
  0.33665673E+01  0.25752342E-01  0.16623670E-01  0.13675099E-01
  0.33883708E+01  0.20448045E-01  0.12042192E-01  0.10741956E-01
  0.34101743E+01  0.14964826E-01  0.71939062E-02  0.77823231E-02
  0.34319778E+01  0.95695067E-02  0.23424421E-02  0.48676135E-02
  0.34537813E+01  0.44810249E-02 -0.22953481E-02  0.20627932E-02
  0.34755847E+01 -0.12389211E-03 -0.65436485E-02 -0.57550677E-03
  0.34973882E+01 -0.41033506E-02 -0.10260645E-01 -0.30020986E-02
  0.35191917E+01 -0.73385705E-02 -0.13328816E-01 -0.51893209E-02
  0.35409952E+01  0.17059929E-02 -0.27116063E-03  0.40908011E-02
  0.35627986E+01  0.14755579E-02 -0.58831590E-03  0.37162018E-02
  0.35846021E+01  0.20966233E-02  0.26600019E-04  0.34599503E-02
  0.36064056E+01  0.34683974E-02  0.14799435E-02  0.32893472E-02
  0.36282091E+01  0.53493345E-02  0.35334952E-02  0.31388411E-02
  0.36500125E+01  0.72678252E-02  0.57130347E-02  0.29138255E-02
  0.36718160E+01  0.84448307E-02  0.72284195E-02  0.25115021E-02
  0.36936195E+01  0.78915066E-02  0.70704639E-02  0.18625736E-02
  0.37154230E+01  0.49451404E-02  0.45508796E-02  0.97637549E-03
  0.37372264E+01  0.13264973E-03  0.17373895E-03 -0.50010336E-04
  0.37590299E+01 -0.11538607E-01 -0.14093592E-02 -0.20990925E-02
  0.37808334E+01 -0.24147770E-01 -0.29010197E-02 -0.42543801E-02
  0.38026369E+01 -0.38780111E-01 -0.41953073E-02 -0.66399809E-02
  0.38244404E+01 -0.56848827E-01 -0.51408376E-02 -0.94178752E-02
  0.38462438E+01 -0.80376827E-01 -0.54985316E-02 -0.12817105E-01
  0.38680473E+01 -0.11247799E+00 -0.48679144E-02 -0.17178690E-01
  0.38898508E+01 -0.15824007E+00 -0.25577343E-02 -0.23028748E-01
  0.39116543E+01 -0.79504821E-01 -0.35464429E-01 -0.24652664E-03
  0.39334577E+01 -0.60282936E-01 -0.15216095E-01  0.45095687E-02
  0.39552612E+01 -0.50236180E-01 -0.32256846E-02  0.64124985E-02
  0.39770647E+01 -0.44424485E-01  0.44273619E-02  0.68316014E-02
  0.39988682E+01 -0.53325191E-01 -0.31693048E-01 -0.17064996E-02
  0.40206716E+01 -0.37242620E-01 -0.35532452E-01 -0.22095766E-02
  0.40424751E+01 -0.23831346E-01 -0.38572311E-01 -0.28160605E-02
  0.40642786E+01 -0.24549978E-02 -0.31215275E-01 -0.33379339E-02
  0.40860821E+01  0.46182786E-02 -0.32828471E-01 -0.40032448E-02
  0.41078855E+01  0.10076817E-01 -0.33331003E-01 -0.46813638E-02
  0.41296890E+01  0.13941023E-01 -0.32765810E-01 -0.53387884E-02
  0.41514925E+01  0.16258827E-01 -0.31184849E-01 -0.59396298E-02
  0.41732960E+01  0.17098921E-01 -0.28648498E-01 -0.64462662E-02
  0.41950995E+01  0.16547436E-01 -0.25226414E-01 -0.68200811E-02
  0.42169029E+01  0.14707150E-01 -0.20999457E-01 -0.70223218E-02
  0.42387064E+01  0.11698532E-01 -0.16062421E-01 -0.70151014E-02
  0.42605099E+01  0.76621422E-02 -0.10527361E-01 -0.67625553E-02
  0.42823134E+01  0.27619413E-02 -0.45273229E-02 -0.62321485E-02
  0.43041168E+01 -0.28108420E-02  0.17797894E-02 -0.53961180E-02
  0.43259203E+01 -0.88337040E-02  0.82074989E-02 -0.42330237E-02
  0.43477238E+01 -0.15049166E-01  0.14537612E-01 -0.27293721E-02
  0.43695273E+01 -0.21161927E-01  0.20518141E-01 -0.88126626E-03
  0.43913307E+01 -0.26837504E-01  0.25862914E-01  0.13039766E-02
  0.44131342E+01 -0.31703103E-01  0.30253546E-01  0.38063125E-02
  0.44349377E+01 -0.35351505E-01  0.33344517E-01  0.65916568E-02
  0.44567412E+01 -0.37348742E-01  0.34772028E-01  0.96108839E-02
  0.44785446E+01 -0.37246223E-01  0.34167166E-01  0.12799280E-01
  0.45003481E+01 -0.34597672E-01  0.31173592E-01  0.16076600E-01
  0.45221516E+01 -0.28980823E-01  0.25469482E-01  0.19347889E-01
  0.45439551E+01 -0.20023125E-01  0.16792838E-01  0.22505189E-01
  0.45657586E+01 -0.74300014E-02  0.49685180E-02  0.25430208E-01
  0.45875620E+01  0.89866637E-02 -0.10065347E-01  0.27997922E-01
  0.46093655E+01  0.29282817E-01 -0.28234460E-01  0.30080920E-01
  0.46311690E+01  0.53362728E-01 -0.49312111E-01  0.31554185E-01
  0.46529725E+01  0.80969044E-01 -0.72912389E-01  0.32299802E-01
  0.46747759E+01  0.11168516E+00 -0.98494868E-01  0.32211007E-01
  0.46965794E+01  0.14495142E+00 -0.12538143E+00  0.31194914E-01
  0.47183829E+01  0.18009517E+00 -0.15278430E+00  0.29173338E-01
  0.47401864E+01  0.21637297E+00 -0.17984289E+00  0.26081228E-01
  0.47619898E+01  0.25302195E+00 -0.20566576E+00  0.21862434E-01
  0.47837933E+01  0.28931677E+00 -0.22937366E+00  0.16462652E-01
  0.48055968E+01  0.32462863E+00 -0.25013990E+00  0.98194896E-02
  0.48274003E+01  0.35848426E+00 -0.26722517E+00  0.18494609E-02
  0.48492037E+01  0.39062492E+00 -0.28000570E+00 -0.75686159E-02
  0.48710072E+01  0.42106848E+00 -0.28799533E+00 -0.18615036E-01
  0.48928107E+01  0.45018208E+00 -0.29086417E+00 -0.31557796E-01
  0.49146142E+01  0.47877842E+00 -0.28845889E+00 -0.46792532E-01
  0.49364177E+01  0.50825762E+00 -0.28083234E+00 -0.64901044E-01
  0.49582211E+01  0.54083138E+00 -0.26829462E+00 -0.86740824E-01
  0.49800246E+01 -0.60164384E-02 -0.17160900E-01  0.20680281E-01
  0.50018281E+01  0.31491603E-03 -0.22740228E-01  0.18908951E-01
  0.50236316E+01  0.53805045E-02 -0.26885828E-01  0.17201460E-01
  0.50454350E+01  0.92166832E-02 -0.29643392E-01  0.15558414E-01
  0.50672385E+01  0.11895757E-01 -0.31090664E-01  0.13976484E-01
  0.50890420E+01  0.13516216E-01 -0.31329494E-01  0.12449700E-01
  0.51108455E+01  0.14193591E-01 -0.30478413E-01  0.10970571E-01
  0.51326489E+01  0.14052290E-01 -0.28665985E-01  0.95309962E-02
  0.51544524E+01  0.13218731E-01 -0.26025142E-01  0.81229668E-02
  0.51762559E+01  0.11815965E-01 -0.22688675E-01  0.67390708E-02
  0.51980594E+01  0.99599395E-02 -0.18785978E-01  0.53728131E-02
  0.52198628E+01  0.77574151E-02 -0.14441081E-01  0.40187658E-02
  0.52416663E+01  0.53055103E-02 -0.97719293E-02  0.26725690E-02
  0.52634698E+01  0.26926883E-02 -0.48907883E-02  0.13308027E-02
  0.52852625E+01  0.94134666E-06  0.94422243E-04 -0.92455128E-05
  0.53070551E+01  0.21590658E-02 -0.43205297E-02  0.10546211E-02
  0.53288478E+01  0.42960596E-02 -0.87001954E-02  0.21196158E-02
  0.53506405E+01  0.63884132E-02 -0.13003798E-01  0.31854619E-02
  0.53724332E+01  0.84078336E-02 -0.17184055E-01  0.42503548E-02
  0.53942258E+01  0.10319275E-01 -0.21184712E-01  0.53104480E-02
  0.54160185E+01  0.12079471E-01 -0.24938912E-01  0.63595998E-02
  0.54378112E+01  0.13636119E-01 -0.28368622E-01  0.73894262E-02
  0.54596038E+01  0.14927852E-01 -0.31385236E-01  0.83896688E-02
  0.54813965E+01  0.15885097E-01 -0.33891439E-01  0.93488497E-02
  0.55031892E+01  0.16431875E-01 -0.35784284E-01  0.10255145E-01
  0.55249819E+01  0.16488540E-01 -0.36959354E-01  0.11097374E-01
  0.55467745E+01  0.15975357E-01 -0.37315790E-01  0.11865969E-01
  0.55685672E+01  0.14816725E-01 -0.36761829E-01  0.12553782E-01
  0.55903599E+01  0.15934425E+00  0.15894924E+00  0.18009400E+00
  0.56121525E+01  0.13286007E+00  0.92163704E-01  0.14455237E+00
  0.56339452E+01  0.11385978E+00  0.42701169E-01  0.12008507E+00
  0.56557379E+01  0.99644898E-01  0.62850380E-02  0.10310263E+00
  0.56775306E+01  0.88443499E-01 -0.20080463E-01  0.91211278E-01
  0.56993232E+01  0.79085334E-01 -0.38565158E-01  0.82787162E-01
  0.57211159E+01  0.70801272E-01 -0.50793330E-01  0.76713658E-01
  0.57429086E+01  0.63095519E-01 -0.58020501E-01  0.72214825E-01
  0.57647012E+01  0.55661658E-01 -0.61246800E-01  0.68747213E-01
  0.57864939E+01  0.48325886E-01 -0.61290592E-01  0.65928161E-01
  0.58082866E+01  0.41007650E-01 -0.58836712E-01  0.63487520E-01
  0.58300793E+01  0.33691768E-01 -0.54468287E-01  0.61234779E-01
  0.58518719E+01  0.26408379E-01 -0.48687872E-01  0.59036485E-01
  0.58736646E+01  0.19218331E-01 -0.41931650E-01  0.56800698E-01
  0.58954573E+01  0.12202418E-01 -0.34579140E-01  0.54466236E-01
  0.59172499E+01  0.54533075E-02 -0.26960028E-01  0.51995241E-01
  0.59390426E+01 -0.93068237E-03 -0.19359117E-01  0.49367987E-01
  0.59608353E+01 -0.68505780E-02 -0.12020052E-01  0.46579219E-01
  0.59826280E+01 -0.12210978E-01 -0.51481661E-02  0.43635471E-01
  0.60044206E+01 -0.16923812E-01  0.10873262E-02  0.40553013E-01
  0.60262133E+01 -0.20911803E-01  0.65516553E-02  0.37356148E-01
  0.60480060E+01 -0.24111706E-01  0.11143240E-01  0.34075711E-01
  0.60697986E+01 -0.26477265E-01  0.14792726E-01  0.30747642E-01
  0.60915913E+01 -0.27981824E-01  0.17462167E-01  0.27411583E-01
  0.61133840E+01 -0.28620405E-01  0.19144187E-01  0.24109487E-01
  0.61351767E+01 -0.28411114E-01  0.19860912E-01  0.20884223E-01
  0.61569693E+01 -0.27395696E-01  0.19662484E-01  0.17778216E-01
  0.61787620E+01 -0.25639116E-01  0.18624990E-01  0.14832150E-01
  0.62005547E+01 -0.23228088E-01  0.16847683E-01  0.12083754E-01
  0.62223473E+01 -0.20268546E-01  0.14449426E-01  0.95667308E-02
  0.62441400E+01 -0.11470861E-02 -0.29926095E-01  0.37080537E-02
  0.62659327E+01  0.29588508E-02 -0.32052483E-01 -0.44367402E-03
  0.62877254E+01  0.66753677E-02 -0.34068007E-01 -0.40351234E-02
  0.63095180E+01  0.99074619E-02 -0.35807354E-01 -0.70720259E-02
  0.63313107E+01  0.12560674E-01 -0.37123778E-01 -0.95557514E-02
  0.63531034E+01  0.14551277E-01 -0.37893603E-01 -0.11488882E-01
  0.63748960E+01  0.15814585E-01 -0.38020821E-01 -0.12878916E-01
  0.63966887E+01  0.16311199E-01 -0.37440915E-01 -0.13740656E-01
  0.64184814E+01  0.16031049E-01 -0.36123399E-01 -0.14097569E-01
  0.64402741E+01  0.14995223E-01 -0.34072768E-01 -0.13982305E-01
  0.64620667E+01  0.13255666E-01 -0.31327797E-01 -0.13436481E-01
  0.64838594E+01  0.10892980E-01 -0.27959248E-01 -0.12509862E-01
  0.65056521E+01  0.80126587E-02 -0.24066181E-01 -0.11259017E-01
  0.65274447E+01  0.47401461E-02 -0.19771122E-01 -0.97456258E-02
  0.65492374E+01  0.12151440E-02 -0.15214401E-01 -0.80345294E-02
  0.65710301E+01 -0.24144496E-02 -0.10547956E-01 -0.61917001E-02
  0.65928228E+01 -0.59986568E-02 -0.59288435E-02 -0.42822465E-02
  0.66146154E+01 -0.93913612E-02 -0.15127058E-02 -0.23685716E-02
  0.66364081E+01 -0.12455931E-01  0.25526639E-02 -0.50877177E-03
  0.66582008E+01 -0.15070440E-01  0.61334807E-02  0.12446732E-02
  0.66799934E+01 -0.17132410E-01  0.91157048E-02  0.28458974E-02
  0.67017861E+01 -0.18563008E-01  0.11410167E-01  0.42563413E-02
  0.67235788E+01 -0.19310544E-01  0.12956855E-01  0.54451724E-02
  0.67453715E+01 -0.19353104E-01  0.13728103E-01  0.63894759E-02
  0.67671641E+01 -0.18700070E-01  0.13730397E-01  0.70742660E-02
  0.67889568E+01 -0.17392310E-01  0.13004564E-01  0.74923572E-02
  0.68107495E+01 -0.15500815E-01  0.11624150E-01  0.76441293E-02
  0.68325421E+01 -0.13123701E-01  0.96919369E-02  0.75371985E-02
  0.68543348E+01 -0.10381572E-01  0.73346772E-02  0.71859926E-02
  0.68761275E+01 -0.74114290E-02  0.46962966E-02  0.66112156E-02
  0.68979202E+01 -0.43594476E-02  0.19299731E-02  0.58391755E-02
  0.69197128E+01 -0.13730850E-02 -0.81037767E-03  0.49009528E-02
  0.69415055E+01  0.14069178E-02 -0.33785937E-02  0.38313930E-02
  0.69632982E+01  0.38540473E-02 -0.56440972E-02  0.26679201E-02
  0.69850908E+01  0.58624650E-02 -0.74984715E-02  0.14491939E-02
  0.70068835E+01  0.73519104E-02 -0.88602996E-02  0.21365031E-03
  0.70286762E+01  0.82707210E-02 -0.96779417E-02 -0.10020097E-02
  0.70504689E+01  0.85968204E-02 -0.99301311E-02 -0.21643014E-02
  0.70722615E+01  0.83367271E-02 -0.96244806E-02 -0.32443179E-02
  0.70940542E+01  0.75228295E-02 -0.87941923E-02 -0.42188795E-02
  0.71158469E+01  0.62093312E-02 -0.74934266E-02 -0.50713864E-02
  0.71376395E+01  0.44673665E-02 -0.57918854E-02 -0.57923093E-02
  0.71594322E+01  0.23798195E-02 -0.37691919E-02 -0.63792738E-02
  0.71812249E+01  0.36335559E-04 -0.15096061E-02 -0.68367267E-02
  0.72030176E+01 -0.38111128E-02 -0.28636056E-02 -0.70968996E-02
  0.72248102E+01 -0.74943391E-02 -0.41637510E-02 -0.72679213E-02
  0.72466029E+01 -0.10919333E-01 -0.53714603E-02 -0.73610188E-02
  0.72683956E+01 -0.14006427E-01 -0.64592731E-02 -0.73889940E-02
  0.72901882E+01 -0.16691644E-01 -0.74101711E-02 -0.73649980E-02
  0.73119809E+01 -0.18926931E-01 -0.82159833E-02 -0.73012629E-02
  0.73337736E+01 -0.20679505E-01 -0.88751975E-02 -0.72078898E-02
  0.73555663E+01 -0.21930567E-01 -0.93905040E-02 -0.70917882E-02
  0.73773589E+01 -0.22673617E-01 -0.97663612E-02 -0.69558498E-02
  0.73991516E+01 -0.22912580E-01 -0.10006811E-01 -0.67984264E-02
  0.74209443E+01 -0.22659923E-01 -0.10113709E-01 -0.66131543E-02
  0.74427369E+01 -0.21934870E-01 -0.10085456E-01 -0.63891494E-02
  0.74645296E+01 -0.20761822E-01 -0.99162960E-02 -0.61115666E-02
  0.74863223E+01 -0.19169040E-01 -0.95961686E-02 -0.57624999E-02
  0.75081150E+01 -0.17187648E-01 -0.91111242E-02 -0.53221742E-02
  0.75299076E+01 -0.14850982E-01 -0.84442728E-02 -0.47703676E-02
  0.75517003E+01 -0.12194333E-01 -0.75772512E-02 -0.40879867E-02
  0.75734930E+01 -0.92551035E-02 -0.64921764E-02 -0.32587115E-02
  0.75952856E+01 -0.60733862E-02 -0.51740487E-02 -0.22706166E-02
  0.76170783E+01 -0.26929655E-02 -0.36135320E-02 -0.11176753E-02
  0.76388710E+01  0.83731953E-03 -0.18099981E-02  0.19895038E-03
  0.76606637E+01  0.44619508E-02  0.22534717E-03  0.16699296E-02
  0.76824563E+01  0.81170266E-02  0.24665190E-02  0.32771833E-02
  0.77042490E+01  0.11728740E-01  0.48703330E-02  0.49937890E-02
  0.77260417E+01  0.15212381E-01  0.73749273E-02  0.67844364E-02
  0.77478343E+01  0.18472265E-01  0.98996688E-02  0.86064740E-02
  0.77696270E+01  0.21402993E-01  0.12346851E-01  0.10411548E-01
  0.77914197E+01  0.23892372E-01  0.14605458E-01  0.12147786E-01
  0.78132124E+01  0.25826185E-01  0.16557034E-01  0.13762403E-01
  0.78350050E+01  0.27094710E-01  0.18083407E-01  0.15204570E-01
  0.78567977E+01  0.27600598E-01  0.19075639E-01  0.16428291E-01
  0.78785904E+01  0.27267391E-01  0.19443293E-01  0.17395032E-01
