  0.00000000E+00  0.88737339E+01
  0.21892688E-01  0.88759122E+01
  0.43785377E-01  0.88824375E+01
  0.65678065E-01  0.88932810E+01
  0.87570753E-01  0.89083958E+01
  0.10946344E+00  0.89277184E+01
  0.13135613E+00  0.89511703E+01
  0.15324882E+00  0.89786610E+01
  0.17514151E+00  0.90100906E+01
  0.19703419E+00  0.90453532E+01
  0.21892688E+00  0.90843404E+01
  0.24081957E+00  0.91269456E+01
  0.26271226E+00  0.91730669E+01
  0.28460495E+00  0.92226114E+01
  0.30649764E+00  0.92754982E+01
  0.32839032E+00  0.93316611E+01
  0.35028301E+00  0.93910502E+01
  0.37217570E+00  0.94536330E+01
  0.39406839E+00  0.95193937E+01
  0.41596108E+00  0.95883322E+01
  0.43785377E+00  0.96604605E+01
  0.45974645E+00  0.97357990E+01
  0.48163914E+00  0.98143716E+01
  0.50353183E+00  0.98961999E+01
  0.52542452E+00  0.99812968E+01
  0.54731721E+00  0.10069660E+02
  0.56920989E+00  0.10161268E+02
  0.59110258E+00  0.10256071E+02
  0.61299527E+00  0.10353987E+02
  0.63488796E+00  0.10454900E+02
  0.65678065E+00  0.10558655E+02
  0.67867334E+00  0.10665055E+02
  0.70056602E+00  0.10773863E+02
  0.72245871E+00  0.10884795E+02
  0.74435140E+00  0.10997530E+02
  0.76624409E+00  0.11111704E+02
  0.78813678E+00  0.11226913E+02
  0.81002947E+00  0.11342719E+02
  0.83192215E+00  0.11458652E+02
  0.85381484E+00  0.11574211E+02
  0.87570753E+00  0.11688876E+02
  0.89760022E+00  0.11802107E+02
  0.91949291E+00  0.11913356E+02
  0.94138559E+00  0.12022074E+02
  0.96327828E+00  0.12127719E+02
  0.98517097E+00  0.12229765E+02
  0.10070637E+01  0.12327716E+02
  0.10289563E+01  0.12421113E+02
  0.10508490E+01  0.12509544E+02
  0.10727417E+01  0.12592654E+02
  0.10946344E+01  0.12670151E+02
  0.11165271E+01  0.12741810E+02
  0.11384198E+01  0.12807478E+02
  0.11603125E+01  0.12867072E+02
  0.11822052E+01  0.12920576E+02
  0.12040979E+01  0.12968039E+02
  0.12259905E+01  0.13009564E+02
  0.12478832E+01  0.13045304E+02
  0.12697759E+01  0.13075451E+02
  0.12916686E+01  0.13100231E+02
  0.13135613E+01  0.13119894E+02
  0.13354540E+01  0.13134707E+02
  0.13573467E+01  0.13144947E+02
  0.13792394E+01  0.13150900E+02
  0.14011320E+01  0.13152854E+02
  0.14230247E+01  0.13151099E+02
  0.14449174E+01  0.13145921E+02
  0.14668101E+01  0.13137608E+02
  0.14887028E+01  0.13126442E+02
  0.15105955E+01  0.13112706E+02
  0.15324882E+01  0.13096678E+02
  0.15543809E+01  0.13078633E+02
  0.15762736E+01  0.13058843E+02
  0.15981662E+01  0.13037575E+02
  0.16200589E+01  0.13015090E+02
  0.16419516E+01  0.12991639E+02
  0.16638443E+01  0.12967465E+02
  0.16857370E+01  0.12942801E+02
  0.17076297E+01  0.12917863E+02
  0.17295224E+01  0.12892855E+02
  0.17514151E+01  0.12867968E+02
  0.17733077E+01  0.12843374E+02
  0.17952004E+01  0.12819234E+02
  0.18170931E+01  0.12795692E+02
  0.18389858E+01  0.12772880E+02
  0.18608785E+01  0.12750917E+02
  0.18827712E+01  0.12729911E+02
  0.19046639E+01  0.12709959E+02
  0.19265566E+01  0.12691148E+02
  0.19484493E+01  0.12673558E+02
  0.19703419E+01  0.12657258E+02
  0.19922346E+01  0.12642313E+02
  0.20141273E+01  0.12628778E+02
  0.20360200E+01  0.12616708E+02
  0.20579127E+01  0.12606151E+02
  0.20798054E+01  0.12597159E+02
  0.21016981E+01  0.12589777E+02
  0.21235908E+01  0.12584042E+02
  0.21454834E+01  0.12579973E+02
  0.21673761E+01  0.12577575E+02
  0.21892688E+01  0.12576850E+02
  0.22110723E+01  0.12577482E+02
  0.22328758E+01  0.12579767E+02
  0.22546793E+01  0.12583697E+02
  0.22764827E+01  0.12589268E+02
  0.22982862E+01  0.12596481E+02
  0.23200897E+01  0.12605337E+02
  0.23418932E+01  0.12615835E+02
  0.23636966E+01  0.12627972E+02
  0.23855001E+01  0.12641731E+02
  0.24073036E+01  0.12657077E+02
  0.24291071E+01  0.12673953E+02
  0.24509105E+01  0.12692270E+02
  0.24727140E+01  0.12711913E+02
  0.24945175E+01  0.12732751E+02
  0.25163210E+01  0.12754645E+02
  0.25381244E+01  0.12777455E+02
  0.25599279E+01  0.12801038E+02
  0.25817314E+01  0.12825242E+02
  0.26035349E+01  0.12849909E+02
  0.26253384E+01  0.12874866E+02
  0.26471418E+01  0.12899932E+02
  0.26689453E+01  0.12924915E+02
  0.26907488E+01  0.12949611E+02
  0.27125523E+01  0.12973813E+02
  0.27343557E+01  0.12997302E+02
  0.27561592E+01  0.13019860E+02
  0.27779627E+01  0.13041262E+02
  0.27997662E+01  0.13061283E+02
  0.28215696E+01  0.13079698E+02
  0.28433731E+01  0.13096286E+02
  0.28651766E+01  0.13110831E+02
  0.28869801E+01  0.13123123E+02
  0.29087835E+01  0.13132969E+02
  0.29305870E+01  0.13140187E+02
  0.29523905E+01  0.13144621E+02
  0.29741940E+01  0.13146138E+02
  0.29959975E+01  0.13144641E+02
  0.30178009E+01  0.13140067E+02
  0.30396044E+01  0.13132397E+02
  0.30614079E+01  0.13121656E+02
  0.30832114E+01  0.13107918E+02
  0.31050148E+01  0.13091300E+02
  0.31268183E+01  0.13071967E+02
  0.31486218E+01  0.13050119E+02
  0.31704253E+01  0.13025993E+02
  0.31922287E+01  0.12999853E+02
  0.32140322E+01  0.12971980E+02
  0.32358357E+01  0.12942672E+02
  0.32576392E+01  0.12912227E+02
  0.32794427E+01  0.12880948E+02
  0.33012461E+01  0.12849129E+02
  0.33230496E+01  0.12817058E+02
  0.33448531E+01  0.12785009E+02
  0.33666566E+01  0.12753243E+02
  0.33884600E+01  0.12722007E+02
  0.34102635E+01  0.12691530E+02
  0.34320670E+01  0.12662027E+02
  0.34538705E+01  0.12633698E+02
  0.34756739E+01  0.12606727E+02
  0.34974774E+01  0.12581284E+02
  0.35192809E+01  0.12557524E+02
  0.35410844E+01  0.12535590E+02
  0.35628878E+01  0.12515611E+02
  0.35846913E+01  0.12497703E+02
  0.36064948E+01  0.12481970E+02
  0.36282983E+01  0.12468502E+02
  0.36501018E+01  0.12457375E+02
  0.36719052E+01  0.12448655E+02
  0.36937087E+01  0.12442390E+02
  0.37155122E+01  0.12438616E+02
  0.37373157E+01  0.12437356E+02
  0.37591191E+01  0.12437186E+02
  0.37809226E+01  0.12436668E+02
  0.38027261E+01  0.12435777E+02
  0.38245296E+01  0.12434473E+02
  0.38463330E+01  0.12432696E+02
  0.38681365E+01  0.12430368E+02
  0.38899400E+01  0.12427392E+02
  0.39117435E+01  0.12423647E+02
  0.39335469E+01  0.12418989E+02
  0.39553504E+01  0.12413248E+02
  0.39771539E+01  0.12406225E+02
  0.39989574E+01  0.12397692E+02
  0.40207609E+01  0.12387388E+02
  0.40425643E+01  0.12375023E+02
  0.40643678E+01  0.12360271E+02
  0.40861713E+01  0.12342780E+02
  0.41079748E+01  0.12322169E+02
  0.41297782E+01  0.12298039E+02
  0.41515817E+01  0.12269980E+02
  0.41733852E+01  0.12237586E+02
  0.41951887E+01  0.12200470E+02
  0.42169921E+01  0.12158282E+02
  0.42387956E+01  0.12110732E+02
  0.42605991E+01  0.12057608E+02
  0.42824026E+01  0.11998793E+02
  0.43042060E+01  0.11934279E+02
  0.43260095E+01  0.11864173E+02
  0.43478130E+01  0.11788696E+02
  0.43696165E+01  0.11708174E+02
  0.43914200E+01  0.11623025E+02
  0.44132234E+01  0.11533739E+02
  0.44350269E+01  0.11440860E+02
  0.44568304E+01  0.11344963E+02
  0.44786339E+01  0.11246638E+02
  0.45004373E+01  0.11146473E+02
  0.45222408E+01  0.11045040E+02
  0.45440443E+01  0.10942887E+02
  0.45658478E+01  0.10840527E+02
  0.45876512E+01  0.10738439E+02
  0.46094547E+01  0.10637057E+02
  0.46312582E+01  0.10536778E+02
  0.46530617E+01  0.10437953E+02
  0.46748651E+01  0.10340893E+02
  0.46966686E+01  0.10245871E+02
  0.47184721E+01  0.10153122E+02
  0.47402756E+01  0.10062846E+02
  0.47620791E+01  0.99752136E+01
  0.47838825E+01  0.98903668E+01
  0.48056860E+01  0.98084243E+01
  0.48274895E+01  0.97294848E+01
  0.48492930E+01  0.96536306E+01
