  0.00000000E+00  0.94570901E+01
  0.21892688E-01  0.94599136E+01
  0.43785377E-01  0.94678713E+01
  0.65678065E-01  0.94809277E+01
  0.87570753E-01  0.94990263E+01
  0.10946344E+00  0.95220897E+01
  0.13135613E+00  0.95500206E+01
  0.15324882E+00  0.95827029E+01
  0.17514151E+00  0.96200029E+01
  0.19703419E+00  0.96617706E+01
  0.21892688E+00  0.97078417E+01
  0.24081957E+00  0.97580395E+01
  0.26271226E+00  0.98121768E+01
  0.28460495E+00  0.98700583E+01
  0.30649764E+00  0.99314832E+01
  0.32839032E+00  0.99962476E+01
  0.35028301E+00  0.10064147E+02
  0.37217570E+00  0.10134979E+02
  0.39406839E+00  0.10208546E+02
  0.41596108E+00  0.10284655E+02
  0.43785377E+00  0.10363125E+02
  0.45974645E+00  0.10443781E+02
  0.48163914E+00  0.10526462E+02
  0.50353183E+00  0.10611018E+02
  0.52542452E+00  0.10697308E+02
  0.54731721E+00  0.10785204E+02
  0.56920989E+00  0.10874588E+02
  0.59110258E+00  0.10965349E+02
  0.61299527E+00  0.11057381E+02
  0.63488796E+00  0.11150582E+02
  0.65678065E+00  0.11244851E+02
  0.67867334E+00  0.11340084E+02
  0.70056602E+00  0.11436170E+02
  0.72245871E+00  0.11532994E+02
  0.74435140E+00  0.11630424E+02
  0.76624409E+00  0.11728319E+02
  0.78813678E+00  0.11826518E+02
  0.81002947E+00  0.11924844E+02
  0.83192215E+00  0.12023095E+02
  0.85381484E+00  0.12121049E+02
  0.87570753E+00  0.12218458E+02
  0.89760022E+00  0.12315044E+02
  0.91949291E+00  0.12410506E+02
  0.94138559E+00  0.12504511E+02
  0.96327828E+00  0.12596702E+02
  0.98517097E+00  0.12686695E+02
  0.10070637E+01  0.12774085E+02
  0.10289563E+01  0.12858454E+02
  0.10508490E+01  0.12939376E+02
  0.10727417E+01  0.13016425E+02
  0.10946344E+01  0.13089195E+02
  0.11165271E+01  0.13157304E+02
  0.11384198E+01  0.13220413E+02
  0.11603125E+01  0.13278235E+02
  0.11822052E+01  0.13330550E+02
  0.12040979E+01  0.13377208E+02
  0.12259905E+01  0.13418135E+02
  0.12478832E+01  0.13453337E+02
  0.12697759E+01  0.13482889E+02
  0.12916686E+01  0.13506937E+02
  0.13135613E+01  0.13525684E+02
  0.13354540E+01  0.13539382E+02
  0.13573467E+01  0.13548323E+02
  0.13792394E+01  0.13552826E+02
  0.14011320E+01  0.13553229E+02
  0.14230247E+01  0.13549884E+02
  0.14449174E+01  0.13543146E+02
  0.14668101E+01  0.13533373E+02
  0.14887028E+01  0.13520915E+02
  0.15105955E+01  0.13506120E+02
  0.15324882E+01  0.13489322E+02
  0.15543809E+01  0.13470845E+02
  0.15762736E+01  0.13450999E+02
  0.15981662E+01  0.13430071E+02
  0.16200589E+01  0.13408326E+02
