  0.00000000E+00  0.94570901E+01 -0.99999999E+00
  0.21892688E-01  0.94599136E+01 -0.99999772E+00
  0.43785377E-01  0.94678713E+01 -0.99997589E+00
  0.65678065E-01  0.94809277E+01 -0.99993594E+00
  0.87570753E-01  0.94990263E+01 -0.99988142E+00
  0.10946344E+00  0.95220897E+01 -0.99981719E+00
  0.13135613E+00  0.95500206E+01 -0.99974851E+00
  0.15324882E+00  0.95827029E+01 -0.99968012E+00
  0.17514151E+00  0.96200029E+01 -0.99961575E+00
  0.19703419E+00  0.96617706E+01 -0.99955774E+00
  0.21892688E+00  0.97078417E+01 -0.99950706E+00
  0.24081957E+00  0.97580395E+01 -0.99946356E+00
  0.26271226E+00  0.98121768E+01 -0.99942628E+00
  0.28460495E+00  0.98700583E+01 -0.99939393E+00
  0.30649764E+00  0.99314832E+01 -0.99936524E+00
  0.32839032E+00  0.99962476E+01 -0.99933936E+00
  0.35028301E+00  0.10064147E+02 -0.99931605E+00
  0.37217570E+00  0.10134979E+02 -0.99929585E+00
  0.39406839E+00  0.10208546E+02 -0.99928007E+00
  0.41596108E+00  0.10284655E+02 -0.99927072E+00
  0.43785377E+00  0.10363125E+02 -0.99927030E+00
  0.45974645E+00  0.10443781E+02 -0.99928155E+00
  0.48163914E+00  0.10526462E+02 -0.99930707E+00
  0.50353183E+00  0.10611018E+02 -0.99934903E+00
  0.52542452E+00  0.10697308E+02 -0.99940877E+00
  0.54731721E+00  0.10785204E+02 -0.99948648E+00
  0.56920989E+00  0.10874588E+02 -0.99958099E+00
  0.59110258E+00  0.10965349E+02 -0.99968958E+00
  0.61299527E+00  0.11057381E+02 -0.99980802E+00
  0.63488796E+00  0.11150582E+02 -0.99993071E+00
  0.65678065E+00  0.11244851E+02 -0.99999999E+00
  0.67867334E+00  0.11340084E+02 -0.99999999E+00
  0.70056602E+00  0.11436170E+02 -0.99999999E+00
  0.72245871E+00  0.11532994E+02 -0.99999999E+00
  0.74435140E+00  0.11630424E+02 -0.99999999E+00
  0.76624409E+00  0.11728319E+02 -0.99999999E+00
  0.78813678E+00  0.11826518E+02 -0.99999999E+00
  0.81002947E+00  0.11924844E+02 -0.99999999E+00
  0.83192215E+00  0.12023095E+02 -0.99999999E+00
  0.85381484E+00  0.12121049E+02 -0.99999999E+00
  0.87570753E+00  0.12218458E+02 -0.99998101E+00
  0.89760022E+00  0.12315044E+02 -0.99984366E+00
  0.91949291E+00  0.12410506E+02 -0.99970284E+00
  0.94138559E+00  0.12504511E+02 -0.99956619E+00
  0.96327828E+00  0.12596702E+02 -0.99944125E+00
  0.98517097E+00  0.12686695E+02 -0.99933528E+00
  0.10070637E+01  0.12774085E+02 -0.99925507E+00
  0.10289563E+01  0.12858454E+02 -0.99920675E+00
  0.10508490E+01  0.12939376E+02 -0.99919554E+00
  0.10727417E+01  0.13016425E+02 -0.99922548E+00
  0.10946344E+01  0.13089195E+02 -0.99929906E+00
  0.11165271E+01  0.13157304E+02 -0.99941698E+00
  0.11384198E+01  0.13220413E+02 -0.99957787E+00
  0.11603125E+01  0.13278235E+02 -0.99977825E+00
  0.11822052E+01  0.13330550E+02 -0.99999999E+00
  0.12040979E+01  0.13377208E+02 -0.99999999E+00
  0.12259905E+01  0.13418135E+02 -0.99999999E+00
  0.12478832E+01  0.13453337E+02 -0.99999999E+00
  0.12697759E+01  0.13482889E+02 -0.99999999E+00
  0.12916686E+01  0.13506937E+02 -0.99999999E+00
  0.13135613E+01  0.13525684E+02 -0.99999999E+00
  0.13354540E+01  0.13539382E+02 -0.99999999E+00
  0.13573467E+01  0.13548323E+02 -0.99999999E+00
  0.13792394E+01  0.13552826E+02 -0.99999999E+00
  0.14011320E+01  0.13553229E+02 -0.99999999E+00
  0.14230247E+01  0.13549884E+02 -0.99999999E+00
  0.14449174E+01  0.13543146E+02 -0.99999999E+00
  0.14668101E+01  0.13533373E+02 -0.99999999E+00
  0.14887028E+01  0.13520915E+02 -0.99999999E+00
  0.15105955E+01  0.13506120E+02 -0.99999999E+00
  0.15324882E+01  0.13489322E+02 -0.99999999E+00
  0.15543809E+01  0.13470845E+02 -0.99999999E+00
  0.15762736E+01  0.13450999E+02 -0.99999999E+00
  0.15981662E+01  0.13430071E+02 -0.99999999E+00
  0.16200589E+01  0.13408326E+02 -0.99999999E+00
  0.16419516E+01  0.13385999E+02 -0.99999999E+00
  0.16638443E+01  0.13363280E+02 -0.99999999E+00
  0.16857370E+01  0.13340309E+02 -0.99999999E+00
  0.17076297E+01  0.13317155E+02 -0.99999999E+00
  0.17295224E+01  0.13293813E+02 -0.99999999E+00
  0.17514151E+01  0.13270236E+02 -0.99991221E+00
  0.17733077E+01  0.13246453E+02 -0.99992717E+00
  0.17952004E+01  0.13222691E+02 -0.99999999E+00
  0.18170931E+01  0.13199300E+02 -0.99999999E+00
  0.18389858E+01  0.13176595E+02 -0.99999999E+00
  0.18608785E+01  0.13154798E+02 -0.99999999E+00
  0.18827712E+01  0.13134057E+02 -0.99999999E+00
  0.19046639E+01  0.13114475E+02 -0.99999999E+00
  0.19265566E+01  0.13096128E+02 -0.99999999E+00
  0.19484493E+01  0.13079075E+02 -0.99999999E+00
  0.19703419E+01  0.13063361E+02 -0.99999999E+00
  0.19922346E+01  0.13049027E+02 -0.99999999E+00
  0.20141273E+01  0.13036105E+02 -0.99999999E+00
  0.20360200E+01  0.13024624E+02 -0.99999999E+00
  0.20579127E+01  0.13014609E+02 -0.99999999E+00
  0.20798054E+01  0.13006081E+02 -0.99999999E+00
  0.21016981E+01  0.12999061E+02 -0.99999999E+00
  0.21235908E+01  0.12993567E+02 -0.99999999E+00
  0.21454834E+01  0.12989611E+02 -0.99999999E+00
  0.21673761E+01  0.12987205E+02 -0.99999999E+00
  0.21891796E+01  0.12986357E+02 -0.99999999E+00
  0.22109831E+01  0.12987186E+02 -0.99999999E+00
  0.22327866E+01  0.12989572E+02 -0.99999999E+00
  0.22545900E+01  0.12993513E+02 -0.99999999E+00
  0.22763935E+01  0.12999011E+02 -0.99999999E+00
  0.22981970E+01  0.13006064E+02 -0.99999999E+00
  0.23200005E+01  0.13014674E+02 -0.99999999E+00
  0.23418039E+01  0.13024846E+02 -0.99999999E+00
  0.23636074E+01  0.13036584E+02 -0.99999999E+00
  0.23854109E+01  0.13049895E+02 -0.99999999E+00
  0.24072144E+01  0.13064788E+02 -0.99999999E+00
  0.24290179E+01  0.13081271E+02 -0.99999999E+00
  0.24508213E+01  0.13099349E+02 -0.99999999E+00
  0.24726248E+01  0.13119017E+02 -0.99999999E+00
  0.24944283E+01  0.13140243E+02 -0.99999999E+00
  0.25162318E+01  0.13162937E+02 -0.99999999E+00
  0.25380352E+01  0.13186851E+02 -0.99999999E+00
  0.25598387E+01  0.13211389E+02 -0.99997336E+00
  0.25816422E+01  0.13235641E+02 -0.99951871E+00
  0.26034457E+01  0.13259242E+02 -0.99932137E+00
  0.26252491E+01  0.13282483E+02 -0.99930196E+00
  0.26470526E+01  0.13305578E+02 -0.99934872E+00
  0.26688561E+01  0.13328540E+02 -0.99941362E+00
  0.26906596E+01  0.13351266E+02 -0.99947880E+00
  0.27124630E+01  0.13373602E+02 -0.99953720E+00
  0.27342665E+01  0.13395360E+02 -0.99958594E+00
  0.27560700E+01  0.13416330E+02 -0.99962411E+00
  0.27778735E+01  0.13436288E+02 -0.99965191E+00
  0.27996770E+01  0.13454998E+02 -0.99967036E+00
  0.28214804E+01  0.13472220E+02 -0.99968112E+00
  0.28432839E+01  0.13487711E+02 -0.99968638E+00
  0.28650874E+01  0.13501233E+02 -0.99968875E+00
  0.28868909E+01  0.13512559E+02 -0.99969117E+00
  0.29086943E+01  0.13521481E+02 -0.99969678E+00
  0.29304978E+01  0.13527819E+02 -0.99970874E+00
  0.29523013E+01  0.13531424E+02 -0.99973010E+00
  0.29741048E+01  0.13532193E+02 -0.99976363E+00
  0.29959082E+01  0.13530068E+02 -0.99981166E+00
  0.30177117E+01  0.13525043E+02 -0.99987592E+00
  0.30395152E+01  0.13517167E+02 -0.99995750E+00
  0.30613187E+01  0.13506540E+02 -0.99999999E+00
  0.30831222E+01  0.13493315E+02 -0.99999999E+00
  0.31049256E+01  0.13477685E+02 -0.99999999E+00
  0.31267291E+01  0.13459882E+02 -0.99999999E+00
  0.31485326E+01  0.13440164E+02 -0.99999999E+00
  0.31703361E+01  0.13418811E+02 -0.99999999E+00
  0.31921395E+01  0.13396109E+02 -0.99999999E+00
  0.32139430E+01  0.13372350E+02 -0.99999999E+00
  0.32357465E+01  0.13347819E+02 -0.99999999E+00
  0.32575500E+01  0.13322792E+02 -0.99999999E+00
  0.32793534E+01  0.13297531E+02 -0.99999999E+00
  0.33011569E+01  0.13272281E+02 -0.99999999E+00
  0.33229604E+01  0.13247265E+02 -0.99999999E+00
  0.33447639E+01  0.13222689E+02 -0.99999999E+00
  0.33665673E+01  0.13198735E+02 -0.99999999E+00
  0.33883708E+01  0.13175567E+02 -0.99999999E+00
  0.34101743E+01  0.13153327E+02 -0.99999999E+00
  0.34319778E+01  0.13132140E+02 -0.99999999E+00
  0.34537813E+01  0.13112110E+02 -0.99999999E+00
  0.34755847E+01  0.13093329E+02 -0.99999999E+00
  0.34973882E+01  0.13075869E+02 -0.99999999E+00
  0.35191917E+01  0.13059793E+02 -0.99999999E+00
  0.35409952E+01  0.13045148E+02 -0.99999999E+00
  0.35627986E+01  0.13031974E+02 -0.99999999E+00
  0.35846021E+01  0.13020299E+02 -0.99999999E+00
  0.36064056E+01  0.13010146E+02 -0.99999999E+00
  0.36282091E+01  0.13001532E+02 -0.99999999E+00
  0.36500125E+01  0.12994466E+02 -0.99999999E+00
  0.36718160E+01  0.12988957E+02 -0.99999999E+00
  0.36936195E+01  0.12985009E+02 -0.99999999E+00
  0.37154230E+01  0.12982626E+02 -0.99999999E+00
  0.37372264E+01  0.12981809E+02 -0.99999999E+00
  0.37590299E+01  0.12981077E+02 -0.99999999E+00
  0.37808334E+01  0.12978890E+02 -0.99999999E+00
  0.38026369E+01  0.12975248E+02 -0.99999999E+00
  0.38244404E+01  0.12970154E+02 -0.99999999E+00
  0.38462438E+01  0.12963608E+02 -0.99999999E+00
  0.38680473E+01  0.12955612E+02 -0.99999999E+00
  0.38898508E+01  0.12946161E+02 -0.99999999E+00
  0.39116543E+01  0.12935250E+02 -0.99999999E+00
  0.39334577E+01  0.12922864E+02 -0.99999999E+00
  0.39552612E+01  0.12908982E+02 -0.99999999E+00
  0.39770647E+01  0.12893571E+02 -0.99999999E+00
  0.39988682E+01  0.12876582E+02 -0.99999999E+00
  0.40206716E+01  0.12857952E+02 -0.99999999E+00
  0.40424751E+01  0.12837597E+02 -0.99999999E+00
  0.40642786E+01  0.12815407E+02 -0.99965667E+00
  0.40860821E+01  0.12791251E+02 -0.99931114E+00
  0.41078855E+01  0.12764966E+02 -0.99897433E+00
  0.41296890E+01  0.12736363E+02 -0.99865202E+00
  0.41514925E+01  0.12705224E+02 -0.99834978E+00
  0.41732960E+01  0.12671307E+02 -0.99807269E+00
  0.41950995E+01  0.12634347E+02 -0.99782483E+00
  0.42169029E+01  0.12594068E+02 -0.99760865E+00
  0.42387064E+01  0.12550194E+02 -0.99742425E+00
  0.42605099E+01  0.12502456E+02 -0.99726856E+00
  0.42823134E+01  0.12450615E+02 -0.99713441E+00
  0.43041168E+01  0.12394470E+02 -0.99700988E+00
  0.43259203E+01  0.12333882E+02 -0.99687782E+00
  0.43477238E+01  0.12268779E+02 -0.99671626E+00
  0.43695273E+01  0.12199169E+02 -0.99649999E+00
  0.43913307E+01  0.12125149E+02 -0.99620408E+00
  0.44131342E+01  0.12046897E+02 -0.99581016E+00
  0.44349377E+01  0.11964672E+02 -0.99531560E+00
  0.44567412E+01  0.11878805E+02 -0.99474539E+00
  0.44785446E+01  0.11789685E+02 -0.99416384E+00
  0.45003481E+01  0.11697745E+02 -0.99368083E+00
  0.45221516E+01  0.11603451E+02 -0.99344440E+00
  0.45439551E+01  0.11507287E+02 -0.99361166E+00
  0.45657586E+01  0.11409741E+02 -0.99429599E+00
  0.45875620E+01  0.11311298E+02 -0.99550077E+00
  0.46093655E+01  0.11212430E+02 -0.99706398E+00
  0.46311690E+01  0.11113593E+02 -0.99864343E+00
  0.46529725E+01  0.11015225E+02 -0.99976075E+00
  0.46747759E+01  0.10917739E+02 -0.99989605E+00
  0.46965794E+01  0.10821530E+02 -0.99859945E+00
  0.47183829E+01  0.10726968E+02 -0.99557810E+00
  0.47401864E+01  0.10634401E+02 -0.99073214E+00
  0.47619898E+01  0.10544151E+02 -0.98413947E+00
  0.47837933E+01  0.10456514E+02 -0.97600823E+00
  0.48055968E+01  0.10371758E+02 -0.96662120E+00
  0.48274003E+01  0.10290123E+02 -0.95628943E+00
  0.48492037E+01  0.10211820E+02 -0.94532244E+00
  0.48710072E+01  0.10137030E+02 -0.93401469E+00
  0.48928107E+01  0.10065908E+02 -0.92264421E+00
  0.49146142E+01  0.99985776E+01 -0.91147898E+00
  0.49364177E+01  0.99351402E+01 -0.90078732E+00
  0.49582211E+01  0.98756703E+01 -0.89084988E+00
  0.49800246E+01  0.98202196E+01 -0.88197157E+00
  0.50018281E+01  0.97688189E+01 -0.87449257E+00
  0.50236316E+01  0.97214797E+01 -0.86879704E+00
  0.50454350E+01  0.96781965E+01 -0.86531777E+00
  0.50672385E+01  0.96389490E+01 -0.86453336E+00
  0.50890420E+01  0.96037040E+01 -0.86695190E+00
  0.51108455E+01  0.95724172E+01 -0.87307076E+00
  0.51326489E+01  0.95450351E+01 -0.88329680E+00
  0.51544524E+01  0.95214964E+01 -0.89780566E+00
  0.51762559E+01  0.95017336E+01 -0.91632128E+00
  0.51980594E+01  0.94856746E+01 -0.93782245E+00
  0.52198628E+01  0.94732455E+01 -0.96025956E+00
  0.52416663E+01  0.94643756E+01 -0.98049823E+00
  0.52634698E+01  0.94590042E+01 -0.99480420E+00
  0.52852625E+01  0.94570901E+01 -0.99999999E+00
  0.53070551E+01  0.94591310E+01 -0.99959831E+00
  0.53288478E+01  0.94649577E+01 -0.99843467E+00
  0.53506405E+01  0.94745719E+01 -0.99657254E+00
  0.53724332E+01  0.94879775E+01 -0.99409556E+00
  0.53942258E+01  0.95051804E+01 -0.99109858E+00
  0.54160185E+01  0.95261879E+01 -0.98767950E+00
  0.54378112E+01  0.95510088E+01 -0.98393323E+00
  0.54596038E+01  0.95796522E+01 -0.97994815E+00
  0.54813965E+01  0.96121273E+01 -0.97580497E+00
  0.55031892E+01  0.96484425E+01 -0.97157742E+00
  0.55249819E+01  0.96886048E+01 -0.96733402E+00
  0.55467745E+01  0.97326185E+01 -0.96314033E+00
  0.55685672E+01  0.97804848E+01 -0.95906124E+00
  0.55903599E+01  0.98322005E+01 -0.95516290E+00
  0.56121525E+01  0.98877569E+01 -0.95151423E+00
  0.56339452E+01  0.99471391E+01 -0.94818782E+00
  0.56557379E+01  0.10010324E+02 -0.94526006E+00
  0.56775306E+01  0.10077282E+02 -0.94281069E+00
  0.56993232E+01  0.10147970E+02 -0.94092131E+00
  0.57211159E+01  0.10222338E+02 -0.93967302E+00
  0.57429086E+01  0.10300321E+02 -0.93914297E+00
  0.57647012E+01  0.10381844E+02 -0.93939969E+00
  0.57864939E+01  0.10466817E+02 -0.94049715E+00
  0.58082866E+01  0.10555135E+02 -0.94246786E+00
  0.58300793E+01  0.10646678E+02 -0.94531513E+00
  0.58518719E+01  0.10741312E+02 -0.94900541E+00
  0.58736646E+01  0.10838886E+02 -0.95346180E+00
  0.58954573E+01  0.10939231E+02 -0.95856033E+00
  0.59172499E+01  0.11042165E+02 -0.96413069E+00
  0.59390426E+01  0.11147490E+02 -0.96996316E+00
  0.59608353E+01  0.11254993E+02 -0.97582247E+00
  0.59826280E+01  0.11364448E+02 -0.98146779E+00
  0.60044206E+01  0.11475620E+02 -0.98667646E+00
  0.60262133E+01  0.11588263E+02 -0.99126733E+00
  0.60480060E+01  0.11702122E+02 -0.99511880E+00
  0.60697986E+01  0.11816939E+02 -0.99817788E+00
  0.60915913E+01  0.11932452E+02 -0.99999999E+00
  0.61133840E+01  0.12048396E+02 -0.99999999E+00
  0.61351767E+01  0.12164508E+02 -0.99999999E+00
  0.61569693E+01  0.12280523E+02 -0.99999999E+00
  0.61787620E+01  0.12396178E+02 -0.99999999E+00
  0.62005547E+01  0.12511214E+02 -0.99999999E+00
  0.62223473E+01  0.12625373E+02 -0.99999999E+00
  0.62441400E+01  0.12738403E+02 -0.99999999E+00
  0.62659327E+01  0.12850054E+02 -0.99999999E+00
  0.62877254E+01  0.12960084E+02 -0.99999999E+00
  0.63095180E+01  0.13068253E+02 -0.99999999E+00
  0.63313107E+01  0.13174329E+02 -0.99999999E+00
  0.63531034E+01  0.13278086E+02 -0.99999999E+00
  0.63748960E+01  0.13379305E+02 -0.99999999E+00
  0.63966887E+01  0.13477773E+02 -0.99999999E+00
  0.64184814E+01  0.13573287E+02 -0.99999999E+00
  0.64402741E+01  0.13665648E+02 -0.99999999E+00
  0.64620667E+01  0.13754668E+02 -0.99999999E+00
  0.64838594E+01  0.13840164E+02 -0.99999999E+00
  0.65056521E+01  0.13921963E+02 -0.99999999E+00
  0.65274447E+01  0.13999891E+02 -0.99999999E+00
  0.65492374E+01  0.14073773E+02 -0.99999999E+00
  0.65710301E+01  0.14143401E+02 -0.99999999E+00
  0.65928228E+01  0.14208422E+02 -0.99999999E+00
  0.66146154E+01  0.14267603E+02 -0.99999999E+00
  0.66364081E+01  0.14307755E+02 -0.99882575E+00
  0.66582008E+01  0.14306238E+02 -0.99876072E+00
  0.66799934E+01  0.14302150E+02 -0.99888988E+00
  0.67017861E+01  0.14298931E+02 -0.99902244E+00
  0.67235788E+01  0.14296704E+02 -0.99916713E+00
  0.67453715E+01  0.14295491E+02 -0.99932505E+00
  0.67671641E+01  0.14295294E+02 -0.99949468E+00
  0.67889568E+01  0.14296092E+02 -0.99966887E+00
  0.68107495E+01  0.14296903E+02 -0.99975007E+00
  0.68325421E+01  0.14297495E+02 -0.99980310E+00
  0.68543348E+01  0.14298986E+02 -0.99985471E+00
  0.68761275E+01  0.14301423E+02 -0.99990888E+00
  0.68979202E+01  0.14304833E+02 -0.99996577E+00
  0.69197128E+01  0.14309236E+02 -0.99999999E+00
  0.69415055E+01  0.14314646E+02 -0.99999999E+00
  0.69632982E+01  0.14321073E+02 -0.99999999E+00
  0.69850908E+01  0.14328516E+02 -0.99999999E+00
  0.70068835E+01  0.14336966E+02 -0.99999999E+00
  0.70286762E+01  0.14346404E+02 -0.99999999E+00
  0.70504689E+01  0.14356795E+02 -0.99999999E+00
  0.70722615E+01  0.14368085E+02 -0.99999999E+00
  0.70940542E+01  0.14380190E+02 -0.99999999E+00
  0.71158469E+01  0.14392970E+02 -0.99999999E+00
  0.71376395E+01  0.14406137E+02 -0.99999999E+00
  0.71594322E+01  0.14418820E+02 -0.99999999E+00
  0.71812249E+01  0.14426174E+02 -0.99978984E+00
  0.72030176E+01  0.14412412E+02 -0.99999999E+00
  0.72248102E+01  0.14384811E+02 -0.99999999E+00
  0.72466029E+01  0.14354527E+02 -0.99999999E+00
  0.72683956E+01  0.14323399E+02 -0.99999999E+00
  0.72901882E+01  0.14292000E+02 -0.99999999E+00
  0.73119809E+01  0.14260668E+02 -0.99999999E+00
  0.73337736E+01  0.14229673E+02 -0.99999999E+00
  0.73555663E+01  0.14199254E+02 -0.99999999E+00
  0.73773589E+01  0.14169636E+02 -0.99999999E+00
  0.73991516E+01  0.14141031E+02 -0.99999999E+00
  0.74209443E+01  0.14113642E+02 -0.99999999E+00
  0.74427369E+01  0.14087660E+02 -0.99999999E+00
  0.74645296E+01  0.14063272E+02 -0.99999999E+00
  0.74863223E+01  0.14040650E+02 -0.99999999E+00
  0.75081150E+01  0.14019959E+02 -0.99999999E+00
  0.75299076E+01  0.14001355E+02 -0.99999999E+00
  0.75517003E+01  0.13984981E+02 -0.99999999E+00
  0.75734930E+01  0.13970973E+02 -0.99999999E+00
  0.75952856E+01  0.13959455E+02 -0.99999999E+00
  0.76170783E+01  0.13950539E+02 -0.99999999E+00
  0.76388710E+01  0.13944328E+02 -0.99999999E+00
  0.76606637E+01  0.13940916E+02 -0.99999999E+00
  0.76824563E+01  0.13940384E+02 -0.99999999E+00
  0.77042490E+01  0.13942804E+02 -0.99999999E+00
  0.77260417E+01  0.13948238E+02 -0.99999999E+00
  0.77478343E+01  0.13956739E+02 -0.99999999E+00
  0.77696270E+01  0.13968348E+02 -0.99999999E+00
  0.77914197E+01  0.13983099E+02 -0.99997036E+00
  0.78132124E+01  0.14001015E+02 -0.99982612E+00
  0.78350050E+01  0.14022108E+02 -0.99968624E+00
  0.78567977E+01  0.14046379E+02 -0.99955322E+00
  0.78785904E+01  0.14073813E+02 -0.99942995E+00
  0.79003830E+01  0.14104377E+02 -0.99931989E+00
  0.79221757E+01  0.14138003E+02 -0.99922766E+00
  0.79439684E+01  0.14174556E+02 -0.99916048E+00
  0.79657611E+01  0.14213735E+02 -0.99913320E+00
  0.79875537E+01  0.14254650E+02 -0.99919110E+00
  0.80093464E+01  0.14292378E+02 -0.99967652E+00
  0.80311391E+01  0.14289237E+02 -0.99999999E+00
  0.80529317E+01  0.14261852E+02 -0.99999999E+00
  0.80747244E+01  0.14231904E+02 -0.99999999E+00
  0.80965171E+01  0.14200623E+02 -0.99999999E+00
  0.81183098E+01  0.14168248E+02 -0.99999999E+00
  0.81401024E+01  0.14134886E+02 -0.99999999E+00
  0.81618951E+01  0.14100617E+02 -0.99999999E+00
  0.81836878E+01  0.14065509E+02 -0.99999999E+00
  0.82054804E+01  0.14029625E+02 -0.99999999E+00
  0.82272731E+01  0.13993024E+02 -0.99999999E+00
  0.82490658E+01  0.13955745E+02 -0.99999999E+00
  0.82708585E+01  0.13917803E+02 -0.99999999E+00
  0.82926511E+01  0.13879171E+02 -0.99996371E+00
  0.83144438E+01  0.13839816E+02 -0.99984269E+00
  0.83362365E+01  0.13799821E+02 -0.99976462E+00
  0.83580292E+01  0.13759462E+02 -0.99971345E+00
  0.83798218E+01  0.13719077E+02 -0.99967134E+00
  0.84016145E+01  0.13678945E+02 -0.99963125E+00
  0.84234072E+01  0.13639269E+02 -0.99959255E+00
  0.84451998E+01  0.13600205E+02 -0.99955667E+00
  0.84669925E+01  0.13561878E+02 -0.99952554E+00
  0.84887852E+01  0.13524395E+02 -0.99950122E+00
  0.85105779E+01  0.13487846E+02 -0.99948588E+00
  0.85323705E+01  0.13452312E+02 -0.99948197E+00
  0.85541632E+01  0.13417862E+02 -0.99949231E+00
  0.85759559E+01  0.13384552E+02 -0.99952021E+00
  0.85977485E+01  0.13352430E+02 -0.99956963E+00
  0.86195412E+01  0.13321531E+02 -0.99964508E+00
  0.86413339E+01  0.13291880E+02 -0.99975137E+00
  0.86631266E+01  0.13263494E+02 -0.99989305E+00
  0.86849192E+01  0.13236378E+02 -0.99999999E+00
  0.87067119E+01  0.13210537E+02 -0.99999999E+00
  0.87285046E+01  0.13185971E+02 -0.99999999E+00
  0.87502972E+01  0.13162691E+02 -0.99999999E+00
  0.87720899E+01  0.13140711E+02 -0.99999999E+00
  0.87938826E+01  0.13120059E+02 -0.99999999E+00
  0.88156753E+01  0.13100766E+02 -0.99999999E+00
  0.88374679E+01  0.13082870E+02 -0.99999999E+00
  0.88592606E+01  0.13066407E+02 -0.99999999E+00
  0.88810533E+01  0.13051413E+02 -0.99999999E+00
  0.89028459E+01  0.13037919E+02 -0.99999999E+00
  0.89246386E+01  0.13025951E+02 -0.99999999E+00
  0.89464313E+01  0.13015531E+02 -0.99999999E+00
  0.89682240E+01  0.13006679E+02 -0.99999999E+00
  0.89900166E+01  0.12999410E+02 -0.99999999E+00
  0.90118093E+01  0.12993736E+02 -0.99999999E+00
  0.90336020E+01  0.12989665E+02 -0.99999999E+00
  0.90553946E+01  0.12987204E+02 -0.99999999E+00
  0.90772873E+01  0.14426174E+02 -0.99978984E+00
  0.90991800E+01  0.14413120E+02 -0.99999999E+00
  0.91210727E+01  0.14391805E+02 -0.99999999E+00
  0.91429654E+01  0.14370508E+02 -0.99999999E+00
  0.91648581E+01  0.14350296E+02 -0.99999999E+00
  0.91867508E+01  0.14331401E+02 -0.99999999E+00
  0.92086435E+01  0.14313877E+02 -0.99999999E+00
  0.92305361E+01  0.14297720E+02 -0.99999999E+00
  0.92524288E+01  0.14282880E+02 -0.99999999E+00
  0.92743215E+01  0.14269217E+02 -0.99999999E+00
  0.92962142E+01  0.14256070E+02 -0.99999999E+00
  0.93181069E+01  0.14236409E+02 -0.99999999E+00
  0.93399996E+01  0.14201449E+02 -0.99999999E+00
