  0.00000000E+00  0.49025483E-02  0.27082671E-01  0.55382712E+01
  0.21892688E-01  0.29817382E-01  0.11439352E-01  0.55351596E+01
  0.43785377E-01  0.61822083E-01 -0.65558753E-02  0.55395828E+01
  0.65678065E-01  0.10847270E+00 -0.27767073E-01  0.55452477E+01
  0.87570753E-01  0.17640143E+00 -0.52585052E-01  0.55377784E+01
  0.10946344E+00  0.26719701E+00 -0.80150959E-01  0.54923538E+01
  0.13135613E+00  0.37238155E+00 -0.10764386E+00  0.53775491E+01
  0.15324882E+00  0.47307492E+00 -0.13084125E+00  0.51693211E+01
  0.17514151E+00  0.54675335E+00 -0.14667429E+00  0.48672357E+01
  0.19703419E+00  0.57519661E+00 -0.15599725E+00  0.44976714E+01
  0.21892688E+00  0.20737714E-02 -0.18844419E+00  0.47163385E+01
  0.24081957E+00 -0.59958307E-02 -0.23547624E+00  0.43304232E+01
  0.26271226E+00 -0.31139000E-01 -0.28291287E+00  0.39737544E+01
  0.28460495E+00 -0.64993845E-01 -0.33037104E+00  0.36559192E+01
  0.30649764E+00 -0.10126390E+00 -0.37764126E+00  0.33785499E+01
  0.32839032E+00 -0.13582970E+00 -0.42449857E+00  0.31390305E+01
  0.35028301E+00 -0.16632688E+00 -0.47062312E+00  0.29329638E+01
  0.37217570E+00 -0.19165761E+00 -0.51558203E+00  0.27555481E+01
  0.39406839E+00 -0.21158989E+00 -0.55884024E+00  0.26022439E+01
  0.41596108E+00 -0.22646439E+00 -0.59978348E+00  0.24690426E+01
  0.43785377E+00 -0.23698741E+00 -0.63774561E+00  0.23525353E+01
  0.45974645E+00 -0.24408363E+00 -0.67203702E+00  0.22498912E+01
  0.48163914E+00 -0.24878804E+00 -0.70197282E+00  0.21588051E+01
  0.50353183E+00 -0.25216339E+00 -0.72689989E+00  0.20774421E+01
  0.52542452E+00 -0.25523464E+00 -0.74622249E+00  0.20043937E+01
  0.54731721E+00 -0.25893574E+00 -0.75942567E+00  0.19386529E+01
  0.56920989E+00 -0.26406631E+00 -0.76609623E+00  0.18796130E+01
  0.59110258E+00 -0.27125670E+00 -0.76594059E+00  0.18270985E+01
  0.61299527E+00 -0.53555328E+00 -0.36504938E+00  0.79027724E+00
  0.63488796E+00 -0.35117939E+00 -0.64878537E+00 -0.27208877E-01
  0.65678065E+00 -0.30629373E+00 -0.63094179E+00 -0.29069554E-01
  0.67867334E+00 -0.26717639E+00 -0.60674740E+00 -0.32783325E-01
  0.70056602E+00 -0.23395589E+00 -0.57653934E+00 -0.38280563E-01
  0.72245871E+00 -0.20656209E+00 -0.54078161E+00 -0.45402847E-01
  0.74435140E+00 -0.18473934E+00 -0.50005419E+00 -0.53904239E-01
  0.76624409E+00 -0.16806433E+00 -0.45503937E+00 -0.63457228E-01
  0.78813678E+00 -0.15596788E+00 -0.40650563E+00 -0.73663203E-01
  0.81002947E+00 -0.14776009E+00 -0.35528947E+00 -0.84067040E-01
  0.83192215E+00 -0.14265840E+00 -0.30227526E+00 -0.94175212E-01
  0.85381484E+00 -0.13981873E+00 -0.24837277E+00 -0.10347678E+00
  0.87570753E+00 -0.13837147E+00 -0.19449105E+00 -0.11146684E+00
  0.89760022E+00 -0.13746820E+00 -0.14150499E+00 -0.11767272E+00
  0.91949291E+00 -0.13635936E+00 -0.90203979E-01 -0.12168450E+00
  0.94138559E+00 -0.13458060E+00 -0.41191646E-01 -0.12319589E+00
  0.96327828E+00 -0.13262517E+00  0.53747766E-02 -0.12207446E+00
  0.98517097E+00 -0.18928114E+00  0.13304599E+00  0.28978614E+01
  0.10070637E+01 -0.22612044E+00  0.15562356E+00  0.10495729E+01
  0.10289563E+01 -0.21759408E+00  0.17714676E+00  0.45296300E+00
  0.10508490E+01 -0.19014253E+00  0.19349509E+00  0.21865464E+00
  0.10727417E+01 -0.15042037E+00  0.20304289E+00  0.11764196E+00
  0.10946344E+01  0.72635413E+00  0.15124965E+00  0.37676073E+00
  0.11165271E+01  0.78411879E+00  0.14219474E+00  0.37948939E+00
  0.11384198E+01  0.83795842E+00  0.12681007E+00  0.39579813E+00
  0.11603125E+01  0.88831353E+00  0.10652950E+00  0.41873947E+00
  0.11822052E+01  0.93439264E+00  0.82506257E-01  0.44413224E+00
  0.12040979E+01  0.97516235E+00  0.55820535E-01  0.46914608E+00
  0.12259905E+01  0.10096120E+01  0.27520397E-01  0.49170656E+00
  0.12478832E+01  0.10368684E+01 -0.13851050E-02  0.51025691E+00
  0.12697759E+01  0.10562614E+01 -0.29947550E-01  0.52367286E+00
  0.12916686E+01  0.10673623E+01 -0.57303867E-01  0.53123299E+00
  0.13135613E+01  0.10700016E+01 -0.82699211E-01  0.53259685E+00
  0.13354540E+01  0.10642683E+01 -0.10550563E+00  0.52777107E+00
  0.13573467E+01  0.10504946E+01 -0.12523520E+00  0.51705930E+00
  0.13792394E+01  0.10292295E+01 -0.14154696E+00  0.50100080E+00
  0.14011320E+01  0.10012032E+01 -0.15424728E+00  0.48030490E+00
  0.14230247E+01  0.96728611E+00 -0.16328389E+00  0.45578862E+00
  0.14449174E+01  0.92844426E+00 -0.16873406E+00  0.42832190E+00
  0.14668101E+01  0.88569425E+00 -0.17078793E+00  0.39878279E+00
  0.14887028E+01  0.84006028E+00 -0.16972844E+00  0.36802244E+00
  0.15105955E+01  0.79253558E+00 -0.16590913E+00  0.33683901E+00
  0.15324882E+01  0.74405017E+00 -0.15973156E+00  0.30595880E+00
  0.15543809E+01  0.69544608E+00 -0.15162338E+00  0.27602331E+00
  0.15762736E+01  0.64746028E+00 -0.14201840E+00  0.24758095E+00
  0.15981662E+01  0.60071504E+00 -0.13133915E+00  0.22108259E+00
  0.16200589E+01  0.55571469E+00 -0.11998257E+00  0.19688044E+00
  0.16419516E+01  0.51284777E+00 -0.10830887E+00  0.17522968E+00
  0.16638443E+01  0.47239307E+00 -0.96633630E-01  0.15629245E+00
  0.16857370E+01  0.43452845E+00 -0.85222936E-01  0.14014393E+00
  0.17076297E+01  0.39934136E+00 -0.74291197E-01  0.12677996E+00
  0.17295224E+01  0.36684014E+00 -0.64001390E-01  0.11612598E+00
  0.17514151E+01  0.33696542E+00 -0.54467272E-01  0.10804686E+00
  0.17733077E+01  0.30960132E+00 -0.45757187E-01  0.10235732E+00
  0.17952004E+01  0.28458603E+00 -0.37899066E-01  0.98832602E-01
  0.18170931E+01  0.26172169E+00 -0.30886245E-01  0.97219201E-01
  0.18389858E+01  0.24078370E+00 -0.24683773E-01  0.97245297E-01
  0.18608785E+01  0.22152940E+00 -0.19234886E-01  0.98630769E-01
  0.18827712E+01  0.20370614E+00 -0.14467390E-01  0.10109652E+00
  0.19046639E+01  0.18705909E+00 -0.10299734E-01  0.10437299E+00
  0.19265566E+01  0.17133850E+00 -0.66465786E-02  0.10820764E+00
  0.19484493E+01  0.15630667E+00 -0.34237190E-02  0.11237134E+00
  0.19703419E+01  0.14174427E+00 -0.55226155E-03  0.11666349E+00
  0.19922346E+01  0.12745608E+00  0.20380312E-02  0.12091592E+00
  0.20141273E+01  0.11327584E+00  0.44062637E-02  0.12499536E+00
  0.20360200E+01  0.99069910E-01  0.65988154E-02  0.12880464E+00
  0.20579127E+01  0.21564726E-03 -0.15549076E-01 -0.27591798E+01
  0.20798054E+01  0.48598699E-02 -0.33832581E-02 -0.15745971E+01
  0.21016981E+01  0.73033324E-02  0.30120136E-02 -0.11540255E+01
  0.21235908E+01  0.58827529E-02  0.75569651E-02 -0.10165531E+01
  0.21454834E+01  0.11398526E-02  0.11721427E-01 -0.98176623E+00
  0.21673761E+01 -0.60055231E-02  0.15999031E-01 -0.98222439E+00
  0.21891796E+01 -0.14746857E-01  0.20500218E-01 -0.99344361E+00
  0.22109831E+01 -0.10790549E-01  0.11865886E-01 -0.98024322E+00
  0.22327866E+01 -0.65396082E-02  0.41878722E-02 -0.96416778E+00
  0.22545900E+01 -0.23926263E-02 -0.12448596E-02 -0.95169279E+00
  0.22763935E+01 -0.63637875E-03 -0.33907721E-02 -0.95285789E+00
  0.22981970E+01 -0.35952768E-02 -0.20792590E-02 -0.97090282E+00
  0.23200005E+01 -0.99403276E-02  0.16563743E-02 -0.98746816E+00
  0.23418039E+01 -0.14672593E-01  0.57576879E-02 -0.97234025E+00
  0.23636074E+01 -0.14004276E-01  0.79581345E-02 -0.91388880E+00
  0.23854109E+01 -0.78383791E-02  0.68918480E-02 -0.82504068E+00
  0.24072144E+01  0.19932324E-02  0.23536722E-02 -0.72536459E+00
  0.24290179E+01  0.13708241E-01 -0.52329832E-02 -0.62854314E+00
  0.24508213E+01  0.26196019E-01 -0.15327211E-01 -0.54097971E+00
  0.24726248E+01  0.38918871E-01 -0.27484547E-01 -0.46444653E+00
  0.24944283E+01  0.51686558E-01 -0.41385865E-01 -0.39851611E+00
  0.25162318E+01  0.64489767E-01 -0.56805430E-01 -0.34196726E+00
  0.25380352E+01  0.77403039E-01 -0.73573375E-01 -0.29344725E+00
  0.25598387E+01  0.90532635E-01 -0.91547348E-01 -0.25173470E+00
  0.25816422E+01  0.10398894E+00 -0.11059370E+00 -0.21581601E+00
  0.26034457E+01  0.11787143E+00 -0.13057542E+00 -0.18488372E+00
  0.26252491E+01  0.13225994E+00 -0.15134417E+00 -0.15830701E+00
  0.26470526E+01  0.14720931E+00 -0.17273468E+00 -0.13559622E+00
  0.26688561E+01  0.16274591E+00 -0.19456044E+00 -0.11636991E+00
  0.26906596E+01  0.17886556E+00 -0.21661029E+00 -0.10032765E+00
  0.27124630E+01  0.19553256E+00 -0.23864594E+00 -0.87228998E-01
  0.27342665E+01  0.21267970E+00 -0.26040079E+00 -0.76878295E-01
  0.27560700E+01  0.23020903E+00 -0.28158069E+00 -0.69114636E-01
  0.27778735E+01  0.24799308E+00 -0.30186762E+00 -0.63806011E-01
  0.27996770E+01  0.26587606E+00 -0.32092716E+00 -0.60846660E-01
  0.28214804E+01  0.28367476E+00 -0.33842058E+00 -0.60156442E-01
  0.28432839E+01  0.30117857E+00 -0.35402160E+00 -0.61680904E-01
  0.28650874E+01  0.31814903E+00 -0.36743743E+00 -0.65390658E-01
  0.28868909E+01  0.33431945E+00 -0.37843203E+00 -0.71278821E-01
  0.29086943E+01  0.34939588E+00 -0.38684896E+00 -0.79355663E-01
  0.29304978E+01  0.36306131E+00 -0.39263001E+00 -0.89640340E-01
  0.29523013E+01  0.37498440E+00 -0.39582649E+00 -0.10215043E+00
  0.29741048E+01  0.38483353E+00 -0.39660067E+00 -0.11689076E+00
