  0.00000000E+00  0.88713641E+01
  0.21892688E-01  0.88735187E+01
  0.43785377E-01  0.88799912E+01
  0.65678065E-01  0.88907411E+01
  0.87570753E-01  0.89057025E+01
  0.10946344E+00  0.89247875E+01
  0.13135613E+00  0.89478899E+01
  0.15324882E+00  0.89748902E+01
  0.17514151E+00  0.90056608E+01
  0.19703419E+00  0.90400722E+01
  0.21892688E+00  0.90779989E+01
  0.24081957E+00  0.91193255E+01
  0.26271226E+00  0.91639517E+01
  0.28460495E+00  0.92117978E+01
  0.30649764E+00  0.92628081E+01
  0.32839032E+00  0.93169537E+01
  0.35028301E+00  0.93742336E+01
  0.37217570E+00  0.94346749E+01
  0.39406839E+00  0.94983304E+01
  0.41596108E+00  0.95652753E+01
  0.43785377E+00  0.96356024E+01
  0.45974645E+00  0.97094153E+01
  0.48163914E+00  0.97868205E+01
  0.50353183E+00  0.98679191E+01
  0.52542452E+00  0.99527972E+01
  0.54731721E+00  0.10041516E+02
  0.56920989E+00  0.10134102E+02
  0.59110258E+00  0.10230538E+02
  0.61299527E+00  0.10330754E+02
  0.63488796E+00  0.10434623E+02
  0.65678065E+00  0.10541948E+02
  0.67867334E+00  0.10652468E+02
  0.70056602E+00  0.10765847E+02
  0.72245871E+00  0.10881679E+02
  0.74435140E+00  0.10999493E+02
  0.76624409E+00  0.11118754E+02
  0.78813678E+00  0.11238871E+02
  0.81002947E+00  0.11359212E+02
  0.83192215E+00  0.11479114E+02
  0.85381484E+00  0.11597895E+02
  0.87570753E+00  0.11714874E+02
  0.89760022E+00  0.11829388E+02
  0.91949291E+00  0.11940802E+02
  0.94138559E+00  0.12048535E+02
  0.96327828E+00  0.12152067E+02
  0.98517097E+00  0.12250953E+02
  0.10070637E+01  0.12344832E+02
  0.10289563E+01  0.12433432E+02
  0.10508490E+01  0.12516569E+02
  0.10727417E+01  0.12594142E+02
  0.10946344E+01  0.12666130E+02
  0.11165271E+01  0.12732577E+02
  0.11384198E+01  0.12793578E+02
  0.11603125E+01  0.12849270E+02
  0.11822052E+01  0.12899815E+02
  0.12040979E+01  0.12945383E+02
  0.12259905E+01  0.12986148E+02
  0.12478832E+01  0.13022275E+02
  0.12697759E+01  0.13053914E+02
  0.12916686E+01  0.13081199E+02
  0.13135613E+01  0.13104246E+02
  0.13354540E+01  0.13123159E+02
  0.13573467E+01  0.13138032E+02
  0.13792394E+01  0.13148956E+02
  0.14011320E+01  0.13156025E+02
  0.14230247E+01  0.13159342E+02
  0.14449174E+01  0.13159027E+02
  0.14668101E+01  0.13155221E+02
  0.14887028E+01  0.13148086E+02
