  0.00000000E+00 -0.58262258E+01
  0.11570114E-01 -0.58258036E+01
  0.23140229E-01 -0.58245353E+01
  0.34710343E-01 -0.58224182E+01
  0.46280457E-01 -0.58194480E+01
  0.57850572E-01 -0.58156190E+01
  0.69420686E-01 -0.58109246E+01
  0.80990800E-01 -0.58053574E+01
  0.92560915E-01 -0.57989098E+01
  0.10413103E+00 -0.57915746E+01
  0.11570114E+00 -0.57833450E+01
  0.12727126E+00 -0.57742150E+01
  0.13884137E+00 -0.57641802E+01
  0.15041149E+00 -0.57532371E+01
  0.16198160E+00 -0.57413843E+01
  0.17355172E+00 -0.57286215E+01
  0.18512183E+00 -0.57149502E+01
  0.19669194E+00 -0.57003733E+01
  0.20826206E+00 -0.56848948E+01
  0.21983217E+00 -0.56685198E+01
  0.23140229E+00 -0.56512542E+01
  0.24297240E+00 -0.56331044E+01
  0.25454252E+00 -0.56140771E+01
  0.26611263E+00 -0.55941790E+01
  0.27768274E+00 -0.55734168E+01
  0.28925286E+00 -0.55517967E+01
  0.30082297E+00 -0.55293246E+01
  0.31239309E+00 -0.55060059E+01
  0.32396320E+00 -0.54818455E+01
  0.33553332E+00 -0.54568477E+01
  0.34710343E+00 -0.54310164E+01
  0.35867354E+00 -0.54043550E+01
  0.37024366E+00 -0.53768666E+01
  0.38181377E+00 -0.53485538E+01
  0.39338389E+00 -0.53194190E+01
  0.40495400E+00 -0.52894639E+01
  0.41652412E+00 -0.52586901E+01
  0.42809423E+00 -0.52270989E+01
  0.43966435E+00 -0.51946910E+01
  0.45123446E+00 -0.51614665E+01
  0.46280457E+00 -0.51274254E+01
  0.47437469E+00 -0.50925669E+01
  0.48594480E+00 -0.50568896E+01
  0.49751492E+00 -0.50203919E+01
  0.50908503E+00 -0.49830714E+01
  0.52065515E+00 -0.49449255E+01
  0.53222526E+00 -0.49059514E+01
  0.54379537E+00 -0.48661461E+01
  0.55536549E+00 -0.48255067E+01
  0.56693560E+00 -0.47840305E+01
  0.57850572E+00 -0.47417155E+01
  0.59007583E+00 -0.46985602E+01
  0.60164595E+00 -0.46545643E+01
  0.61321606E+00 -0.46097283E+01
  0.62478617E+00 -0.45640540E+01
  0.63635629E+00 -0.45175445E+01
  0.64792640E+00 -0.44702040E+01
  0.65949652E+00 -0.44220379E+01
  0.67106663E+00 -0.43730524E+01
  0.68263675E+00 -0.43232544E+01
  0.69420686E+00 -0.42726515E+01
  0.70577698E+00 -0.42212512E+01
  0.71734709E+00 -0.41690612E+01
  0.72891720E+00 -0.41160887E+01
  0.74048732E+00 -0.40623406E+01
  0.75205743E+00 -0.40078233E+01
  0.76362755E+00 -0.39525428E+01
  0.77519766E+00 -0.38965046E+01
  0.78676778E+00 -0.38397139E+01
  0.79833789E+00 -0.37821760E+01
  0.80990800E+00 -0.37238964E+01
  0.82147812E+00 -0.36648811E+01
  0.83304823E+00 -0.36051369E+01
  0.84461835E+00 -0.35446715E+01
  0.85618846E+00 -0.34834938E+01
  0.86775858E+00 -0.34216136E+01
  0.87932869E+00 -0.33590421E+01
  0.89089880E+00 -0.32957910E+01
  0.90246892E+00 -0.32318729E+01
  0.91403903E+00 -0.31673001E+01
  0.92560915E+00 -0.31020851E+01
  0.93717926E+00 -0.30362393E+01
  0.94874938E+00 -0.29697728E+01
  0.96031949E+00 -0.29026940E+01
  0.97188961E+00 -0.28350091E+01
  0.98345972E+00 -0.27667221E+01
  0.99502983E+00 -0.26978343E+01
  0.10065999E+01 -0.26283448E+01
  0.10181701E+01 -0.25582505E+01
  0.10297402E+01 -0.24875466E+01
  0.10413103E+01 -0.24162274E+01
  0.10528804E+01 -0.23442864E+01
  0.10644505E+01 -0.22717182E+01
  0.10760206E+01 -0.21985188E+01
  0.10875907E+01 -0.21246873E+01
  0.10991609E+01 -0.20502279E+01
  0.11107310E+01 -0.19751538E+01
  0.11223011E+01 -0.18994975E+01
  0.11338712E+01 -0.18233481E+01
  0.11454413E+01 -0.17471101E+01
  0.11570114E+01 -0.16837237E+01
  0.11686990E+01 -0.16837960E+01
  0.11803866E+01 -0.16840190E+01
  0.11920742E+01 -0.16844030E+01
  0.12037618E+01 -0.16849650E+01
  0.12154493E+01 -0.16857293E+01
  0.12271369E+01 -0.16867264E+01
  0.12388245E+01 -0.16879932E+01
  0.12505121E+01 -0.16895719E+01
  0.12621997E+01 -0.16915097E+01
  0.12738872E+01 -0.16938576E+01
  0.12855748E+01 -0.16966703E+01
  0.12972624E+01 -0.17000053E+01
  0.13089500E+01 -0.17039227E+01
  0.13206376E+01 -0.17084845E+01
  0.13323251E+01 -0.17137546E+01
  0.13440127E+01 -0.17197986E+01
  0.13557003E+01 -0.17266835E+01
  0.13673879E+01 -0.17344777E+01
  0.13790755E+01 -0.17432508E+01
  0.13907630E+01 -0.17530735E+01
  0.14024506E+01 -0.17640175E+01
  0.14141382E+01 -0.17761549E+01
  0.14258258E+01 -0.17895576E+01
  0.14375134E+01 -0.18042965E+01
  0.14492009E+01 -0.18204403E+01
  0.14608885E+01 -0.18380539E+01
  0.14725761E+01 -0.18571969E+01
  0.14842637E+01 -0.18779217E+01
  0.14959513E+01 -0.19002711E+01
  0.15076388E+01 -0.19242769E+01
  0.15193264E+01 -0.19499582E+01
  0.15310140E+01 -0.19773197E+01
  0.15427016E+01 -0.20063516E+01
  0.15543892E+01 -0.20370294E+01
  0.15660768E+01 -0.20693146E+01
  0.15776919E+01 -0.20792583E+01
  0.15893070E+01 -0.20897695E+01
  0.16009221E+01 -0.21007206E+01
  0.16125372E+01 -0.21119872E+01
  0.16241523E+01 -0.21234500E+01
  0.16357674E+01 -0.21349967E+01
  0.16473825E+01 -0.21465228E+01
  0.16589977E+01 -0.21579324E+01
  0.16706128E+01 -0.21691387E+01
  0.16822279E+01 -0.21800643E+01
  0.16938430E+01 -0.21906414E+01
  0.17054581E+01 -0.22008117E+01
  0.17170732E+01 -0.22105261E+01
  0.17286883E+01 -0.22197445E+01
  0.17403034E+01 -0.22284353E+01
  0.17519186E+01 -0.22365746E+01
  0.17635337E+01 -0.22441459E+01
  0.17751488E+01 -0.22511394E+01
  0.17867639E+01 -0.22575505E+01
  0.17983790E+01 -0.22633798E+01
  0.18099941E+01 -0.22686317E+01
  0.18216092E+01 -0.22733137E+01
  0.18332244E+01 -0.22774353E+01
  0.18448395E+01 -0.22810075E+01
  0.18564546E+01 -0.22840415E+01
  0.18680697E+01 -0.22865486E+01
  0.18796848E+01 -0.22885391E+01
  0.18912999E+01 -0.22900218E+01
  0.19029150E+01 -0.22910037E+01
  0.19145301E+01 -0.22914896E+01
  0.19261453E+01 -0.22914817E+01
  0.19377604E+01 -0.22909797E+01
  0.19493755E+01 -0.22899808E+01
  0.19609906E+01 -0.22884797E+01
  0.19726057E+01 -0.22864689E+01
  0.19842208E+01 -0.22839389E+01
  0.19958359E+01 -0.22808792E+01
  0.20074511E+01 -0.22772781E+01
  0.20190662E+01 -0.22731241E+01
  0.20306813E+01 -0.22684059E+01
  0.20422964E+01 -0.22631139E+01
  0.20539115E+01 -0.22572408E+01
  0.20655266E+01 -0.22507822E+01
  0.20771417E+01 -0.22437380E+01
  0.20887568E+01 -0.22361130E+01
  0.21003720E+01 -0.22279177E+01
  0.21119871E+01 -0.22191693E+01
  0.21236022E+01 -0.22098925E+01
  0.21352173E+01 -0.22001198E+01
  0.21468324E+01 -0.21898924E+01
  0.21584475E+01 -0.21792605E+01
  0.21700626E+01 -0.21682837E+01
  0.21816778E+01 -0.21570310E+01
  0.21932929E+01 -0.21455810E+01
  0.22049080E+01 -0.21340216E+01
  0.22165231E+01 -0.21224498E+01
  0.22281382E+01 -0.21109713E+01
  0.22397533E+01 -0.20996993E+01
  0.22513684E+01 -0.20887537E+01
  0.22629835E+01 -0.20782592E+01
  0.22745987E+01 -0.20683439E+01
  0.22861760E+01 -0.21019030E+01
  0.22977533E+01 -0.21369438E+01
  0.23093306E+01 -0.21733984E+01
  0.23209079E+01 -0.22111936E+01
  0.23324853E+01 -0.22502544E+01
  0.23440626E+01 -0.22905062E+01
  0.23556399E+01 -0.23318772E+01
  0.23672172E+01 -0.23743000E+01
  0.23787945E+01 -0.24177130E+01
  0.23903719E+01 -0.24620609E+01
  0.24019492E+01 -0.25072948E+01
  0.24135265E+01 -0.25533715E+01
  0.24251038E+01 -0.26002527E+01
  0.24366811E+01 -0.26479042E+01
  0.24482585E+01 -0.26962936E+01
  0.24598358E+01 -0.27453899E+01
  0.24714131E+01 -0.27951613E+01
  0.24829904E+01 -0.28455746E+01
  0.24945677E+01 -0.28965932E+01
  0.25061451E+01 -0.29481770E+01
  0.25177224E+01 -0.30002817E+01
  0.25292997E+01 -0.30528580E+01
  0.25408770E+01 -0.31058523E+01
  0.25524543E+01 -0.31592065E+01
  0.25640317E+01 -0.32128591E+01
  0.25756090E+01 -0.32667454E+01
  0.25871863E+01 -0.33207994E+01
  0.25987636E+01 -0.33749543E+01
  0.26103409E+01 -0.34291441E+01
  0.26219183E+01 -0.34833050E+01
  0.26334956E+01 -0.35373761E+01
